title,release_date,genre,rating,story,review,url
인비저블맨,개봉일 : 2020-02-26,공포,Unable to get rating,"모든 것을 통제하려는 소시오패스 남자에게서 도망친 세실리아그의 자살 소식과 함께 상속받게 된 거액의 유산하지만 그날 이후, 누구에게도 보이지 않는 존재가 느껴지기 시작했다!","thrill5
2020-04-05 11:29:40
10
‘투명인간’은 관음증 욕구를 극대화하고 타인의 시선을 의식할 필요 없이

타인에게 온갖 범죄를 저지를 수 있다는 가정하에 SF 스릴러의 대표적인

소재가 됐다. 투명인간이 돼서 다른 이들을 공포에 빠뜨리는 건 별로 참신할

게 없으나 이 소재를 현대의 성에 따른 폭력, 차별, 착취 문제와 연결하면 그

공포는 극대화 되고 아울러 시대착오적이고 인간의 근본적인 폭력적

성향까지 엿볼 수 있는 계기를 제공해 준다.

세실리아(엘리자베스 모스)는 애드리안(올리버 잭슨 코헨)의 집착, 폭력,

자신을 물건처럼 대하고 자신의 모든 걸 독재자처럼 통제하고 제재하는데

지쳐 새벽에 그의 집을 탈출, 언니 제니퍼의 차를 타고 제니퍼의 친구

경찰 제임스(알디스 호지)의 집에 머물게 된다. 애드리안은 첨단 광학 기술

분야에서 엄청난 업적을 이룬 이로 이에 따른 금전적 보상은 물론, 사회에서

자신을 바라보는 시선에 대해 자부심을 느끼는 인물이지만 그 재능과

대조적으로 아주 극단적인 타인에 대한 모멸감이나 더 심하게는

소시오패스나 사이코패스 같은 성향도 보이는 위험한 인물이다. 현대

자본주의 사회에서 부의 보장이 신분적 방패막이가 되고 이를 악용해

타인들에게 위협을 가하고 타인을 자신의 부로 소유할 수 있다는 망상에

빠진 잠재적 범죄자라고 할 수 있다.

온갖 억압과 폭력을 견디다 탈출한 세실리아는 제임스의 집에 살면서 안정을

찾던 중 애드리안의 자살 소식을 그의 동생 톰(해리엇 다이어)을 통해 듣게

되고 톰은 애드리안의 동생이자 변호사로서 그녀에게 애드리안의 유산이

상속될 것을 통보한다. 작품은 애드리안의 자살 소식과 세실리아가 그

유산을 상속받는다는 통보 이후 급선회하고 제목처럼 투명인간의 습격을

받는 세실리아의 처절한 인생 고난사를 묘사한다.

‘인비져블맨’은 투명인간이 자신의 존재를 시각적으로 차단해 타인을

위협하는 데서 그치는 게 아니라 자신의 범죄를 악의적으로 타인에게 씌워

기존에 제공했던 공포의 단계에서 한 단계 더 나아간다. 특히 세실리아가

언니 제니퍼에게 악의가 담긴 메일에 대해 해명을 하려고 대중적인 식당에서

둘이 만났다가 벌어지는 일은 작품이 투명인간의 공포와 아울러

현대사회에서 투명인간이 존재할 경우 벌어질 만한 강력범죄의 가능성을

시사한다.

자신이 믿고 의지했던 언니 제니퍼에게 절대로 보내지도 않았던 메일로

관계가 최악이 되고 제임스의 딸 시드니(스톰 레이드)와 대화를 하다가

발생한 폭행 또한 세실리아에게 씌워지고 식당에서 벌어진 일은 세실리아를

코너로 몰아넣는 데 성공한다.

정신병원에 수감 된 세실리아는 온갖 모멸과 환멸을 겪으면서도

투명인간으로 여겨지는 애드리안을 역으로 복수할 생각에 불탄다. 계속

당하기만 했던 세실리아는 정신병원에서부터 전략을 세우고 정통 액션

장르처럼 여전사로 인물의 속성을 바꿔버린다.

작품은 투명인간이 기존처럼 인간신체 자체를 타인의 시선에서

생물학적으로 투명하게 만드는 데 골몰하는 게 아니라 투명인간이 될 수

있는 도구를 제시한다는 점에서도 참신하다. 특히 그 도구는 장르는

다르지만 ‘해리포터’ 시리즈의 투명망토와 속성이 같다고 할 수 있으며

군산복합체의 가공할 만한 최첨단 무기를 자랑하는 미국이라는 나라가 이를

상용화하지 말라는 법도 없다는 걸 절감케 한다.

투명인간의 무시무시한 위력이 한 여인을 소유, 억압, 지배하려는 한 남자의

뒤틀려진 욕망과 결합했을 때 ‘인비져블맨’은 단순히 기존 투명인간이

등장했던 작품의 공포감을 넘어 성차로 발생하는 악의가 최첨단 기술과 어떤

방식으로 연계될 수 있다는 실례를 제시함으로써 씁쓸한 맛을 남긴다.

할리우드 SF에서 등장했던 가상의 기술이 더 이상 가상이 아닌 실제가 된

경우가 꽤 많은 걸 생각하면 ‘인비져블맨’의 기술은 가상으로 남기는 게

좋아 보인다.
more
신고",http://www.cine21.com/movie/info/?movie_id=55452
인비저블맨,개봉일 : 2020-02-26,공포,Unable to get rating,"모든 것을 통제하려는 소시오패스 남자에게서 도망친 세실리아그의 자살 소식과 함께 상속받게 된 거액의 유산하지만 그날 이후, 누구에게도 보이지 않는 존재가 느껴지기 시작했다!","sonso1112
2020-04-01 22:49:29
7
보이지 않는 공포 그 이상.
신고",http://www.cine21.com/movie/info/?movie_id=55452
인비저블맨,개봉일 : 2020-02-26,공포,Unable to get rating,"모든 것을 통제하려는 소시오패스 남자에게서 도망친 세실리아그의 자살 소식과 함께 상속받게 된 거액의 유산하지만 그날 이후, 누구에게도 보이지 않는 존재가 느껴지기 시작했다!","mjok0620
2020-03-04 22:49:02
4
보이지 않는 것과 싸움, 반전은 의아하고 결말은 뻔하다.
신고",http://www.cine21.com/movie/info/?movie_id=55452
인비저블맨,개봉일 : 2020-02-26,공포,Unable to get rating,"모든 것을 통제하려는 소시오패스 남자에게서 도망친 세실리아그의 자살 소식과 함께 상속받게 된 거액의 유산하지만 그날 이후, 누구에게도 보이지 않는 존재가 느껴지기 시작했다!","penny2003
2020-02-27 23:42:27
6
마지막 반전 때문에 무리수를 둔 게 오히려 결말을 망쳤다.
신고",http://www.cine21.com/movie/info/?movie_id=55452
작가 미상,개봉일 : 2020-02-20,"스릴러, 드라마",Unable to get rating,"2차 세계대전 전후의 독일, 삶도 사랑도 혼란하던 시기, 미술학도 쿠르트는 죽은 이모와 같은 이름의 여인 엘리를 만나 사랑에 빠진다. 사랑과 예술이 무르익을수록 쿠르트는 세상이 숨긴 진실과 가까워지는데..사랑, 정치, 예술.. 모든 것이 혼란스럽던 순간, 하나뿐인 진실이 떠오른다",There is no reviews for this movie,http://www.cine21.com/movie/info/?movie_id=53678
작은 빛,개봉일 : 2020-01-23,"드라마, 가족",12세이상관람가,뇌 수술을 받아야 하는 진무는 수술 후에 기억을 잃을 수 있다는 말을 듣고기억해야 하는 것을 캠코더에 담기 시작한다.진무는 그 과정에서 가족들에 대한 기억과 기억나지 않던 아버지를 떠올린다.,"dsa1981
2020-01-30 23:15:27
10
남루한 세상에 삶을 틔우는 소생의 카메라 어떤 이의 삶도 좋은 예술이 될 수 있다. 그것이 찍는 행위가 가진 힘이다 가족은 벗어나지 못하는 굴레가 아니라 헤쳐나가는 나란히의 가치
more
신고",http://www.cine21.com/movie/info/?movie_id=55676
작은 소망,개봉일 : 2020-08-13,코미디,12세이상관람가,"“죽기 전에 연애 한 번 해보고 싶다!”한창 즐길 나이에 근이영양증을 앓고 있는찐친구 ‘고원’의 마지막 소원인생이 다큐인 진지충 ‘서호’와 사지만 멀쩡한 허당 ‘장정양’은지켜주고 싶다, 녀석의 비밀을!동네 바보지만 훈남들의 美친 연애 버킷리스트!올 여름, 혈기왕성한 브로맨스를 기대하라!",There is no reviews for this movie,http://www.cine21.com/movie/info/?movie_id=56542
잔칫날,개봉일 : 2020-12-02,"드라마, 가족",12세이상관람가,"“아버지의 장례식 날, 나는 잔칫집으로 향한다”누구나 한 번쯤 그런 적 있잖아요울고 싶은데.. 웃어야 하는무명 MC 경만(하준)은 각종 행사 일을 하며 동생 경미(소주연)와 함께 오랫동안 병원에 입원해 있는 아버지를 간호 중이다. 하지만 갑자기 아버지가 세상을 떠나고, 경만은 슬퍼할 겨를도 없이 장례비용조차 없는 빡빡한 현실을 마주하게 된다.동생 몰래 장례식 비용을 마련하기 위해 지방으로 생신 축하연 행사를 간 경만은 남편을 잃은 후 웃음도 잃은 팔순의 어머니를 웃게 해달라는 일식(정인기)의 바람을 들어주기 위해 최선을 다해 재롱을 피운다.가장 울고 싶은 날 가장 최선을 다해 환한 웃음을 지어야 하는 경만은 팔순 잔치에서 예기치 못한 소동에 휘말리며 발이 묶이게 된다. 한편 홀로 장례식장을 지키는 경미는 상주인 오빠의 부재로 아무것도 결정하지 못하고 주변의 잔소리만 듣게 되는데…",There is no reviews for this movie,http://www.cine21.com/movie/info/?movie_id=57073
저 산 너머,개봉일 : 2020-04-30,드라마,12세이상관람가,"김수환 추기경의 어린 시절 이야기“내 마음밭 특별한 씨앗을 키운 건, 가족의 사랑이었다”1928년 일제강점기, 세상에서 가장 사랑하는 엄마와 아픈 아버지를 위해신부보다 인삼장수가 되고 싶은 7살 소년 수환은자신의 마음밭에 심어진 믿음의 씨앗을 키워가며 저 산 너머에 있을 고향을 찾아간다","hwachul92
2020-05-05 22:42:15
8
조금 지루하기는 했지만 따뜻하고 감동적인 실화였습니다! 전 세계에서 추앙받는 김수환 추기경의 어린 시절을 순수하면서 가슴 따뜻하면서 아픈 상처를 아주 잘 표현해서 많은 감동을 주었지만, 천주교 관련 내용도 몇몇 등장해서 조금 지루하기도 했습니다! 그래도 순수함과 따뜻함을 동시에 준 실화였으니, 별 4개 드립니다!!
more
신고",http://www.cine21.com/movie/info/?movie_id=56160
저 산 너머,개봉일 : 2020-04-30,드라마,12세이상관람가,"김수환 추기경의 어린 시절 이야기“내 마음밭 특별한 씨앗을 키운 건, 가족의 사랑이었다”1928년 일제강점기, 세상에서 가장 사랑하는 엄마와 아픈 아버지를 위해신부보다 인삼장수가 되고 싶은 7살 소년 수환은자신의 마음밭에 심어진 믿음의 씨앗을 키워가며 저 산 너머에 있을 고향을 찾아간다","thrill5
2020-05-02 17:51:03
8
고 김수환 추기경의 유년 시절을 다룬 ‘저 산 너머’는 범작이다. 고인이

태어난 엄혹한 시절의 고난보다는 유년 시절 특유의 순수함과 애틋함, 특히

모친(이항나)을 향한 애정과 선자(이슬비)의 이야기를 뼈대로 김수환

추기경이 천주교에 귀의하기 전까지 시기를 다룬다.

당시 서양 중이라는 기묘한 호칭으로 불리는 윤신부(강신일)가 수환의 형

동한(정상현)과 수환을 앉혀놓고 들려주는 옛날이야기는 한국에 천주교가

보급될 당시의 수난기이자 자연스레 포교하는 역할까지 하는 데

비종교인들도 눈살을 찌푸릴 정도는 아니다.

무난하게 진행되는 작품은 전형적인 종교적 고행을 짊어지는 성직자의

자세와 마음가짐을 전달하고 일반 민중들이 종교를 의지하며 삶을 버텨내는

일상적 삶에 공감대를 형성한다.

일제의 핍박과 더불어 가난이 일상이었고 힘겨운 삶을 버텨야 했지만 작품은

이런 가운데서도 아름다운 한국의 풍광을 담아내며 담백하고 관객의 눈을

정화할 정도의 촬영으로 청량한 기분을 제공한다. 복잡할 것 없이 담백한

작품 보며 종교보다도 그저 삶의 한 단면을 감상하기 좋은 작품이다.
more
신고",http://www.cine21.com/movie/info/?movie_id=56160
정직한 후보,개봉일 : 2020-02-12,코미디,12세이상관람가,"어제까진 뻥쟁이, 오늘부턴 정직한 후보?!거짓말이 제일 쉬운 3선 국회의원 ‘주상숙’에게 청천벽력이 떨어진다.하루아침에 거짓말은 1도 할 수 없는 ‘진실의 주둥이’를 갖게 된 것!최고의 무기인 ‘거짓말’을 잃자그녀의 인생은 송두리째 흔들리게 되는데…웃음 빵! 속이 뻥! 뚫리는통쾌한 웃음 폭격이 시작된다!","hwachul92
2020-03-07 15:13:43
7
다가오는 4.15 총선을 앞둔 시점에서 개봉 적합한 영화였고, 나름대로 공감도 가고 코믹해서 볼만했습니다! 하지만 기도 하나 만으로 사람이 갑자기 정직해진 점은 웃기는 장면도 있었지만, 뭔가 좀 억지스럽다는 생각도 들었습니다! 그러나 시국 풍자하는데 딱 좋은 영화였다는 점은 괜찮았으니, 별 3개 반 드립니다!!
more
신고",http://www.cine21.com/movie/info/?movie_id=55654
정직한 후보,개봉일 : 2020-02-12,코미디,12세이상관람가,"어제까진 뻥쟁이, 오늘부턴 정직한 후보?!거짓말이 제일 쉬운 3선 국회의원 ‘주상숙’에게 청천벽력이 떨어진다.하루아침에 거짓말은 1도 할 수 없는 ‘진실의 주둥이’를 갖게 된 것!최고의 무기인 ‘거짓말’을 잃자그녀의 인생은 송두리째 흔들리게 되는데…웃음 빵! 속이 뻥! 뚫리는통쾌한 웃음 폭격이 시작된다!","mjok0620
2020-03-04 23:00:32
2
솔직함 속 웃음 유발 개그로 인한 본질의 농도가 탁해졌다.
신고",http://www.cine21.com/movie/info/?movie_id=55654
